id,type,name,source,text,labels
899156,ENTITY,899156,ilsi,"['This is an appeal against the order of Mohan, J., dated 30th August, 1976, dismissing W P No. 2638 of 1976 filed by the appellant herein.', 'While the appellant was the Headmaster of a school he was",['Section 120B in The Indian Penal Code']
89921691,ENTITY,89921691,ilsi,"['The First Information Report was lodged on 25 th May 2019 bythe victim who is married lady.', ""It is alleged that, the applicant-accused is friend of the victim's husband."", 'The victim was at home ","['Section 452 in The Indian Penal Code', 'Section 376 in The Indian Penal Code', 'Section 506 in The Indian Penal Code']"
89921860,ENTITY,89921860,ilsi,"['The application for anticipatory bail is, thus disposed of.', '(Pranab Kumar Chattopadhyay-J.) ( Sudip Ahluwalia-J.)']","['Section 324 in The Indian Penal Code', 'Section 380 in The Indian Penal Code', 'Section 438 in The Indian Penal Code', 'Section 509 in The Indian Penal Code']"
899267,ENTITY,899267,ilsi,"['We have heard the learned Counsel for the parties at length.', 'We have also perused the case diary.', 'In this case an application has been made by the petitioner for anticipatory bail apprehending","['Section 307 in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 353 in The Indian Penal Code', 'Section 332 in The Indian Penal Code', 'Section 148 in The Indian Penal Code',"
89927282,ENTITY,89927282,ilsi,"['Representations have been made in that regard to the police authorities but no steps have been taken in the matter.', 'Learned lawyer appearing for the State-respondents submits report wherefrom it ","['Section 325 in The Indian Penal Code', 'Section 379 in The Indian Penal Code', 'Section 427 in The Indian Penal Code', 'Section 447 in The Indian Penal Code', 'Section 34 in The Indian Penal Code']"
89933272,ENTITY,89933272,ilsi,"['CRR 682 of 2020 Ct. No. 32 In the matter of:- Abhijit Roy & Ors. ...petitioners Sk.', 'Samiul Haque.', '...for the petitioners.', 'This is an application for quashing of an investigational proceedin","['Section 498A in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 156 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 406 in The Indian Penal Code',"
899614,ENTITY,899614,ilsi,"['The controlling authority held that the gratuity forfeited by the writ petitioner was payable to the workman.', 'The Appellate Authority did not interfere.', 'Briefly stated the facts are as follows","['Section 304 in The Indian Penal Code', 'Section 302 in The Indian Penal Code']"
89961553,ENTITY,89961553,ilsi,"['Reliance is placed on the evidence of PW-5 Shashi Gupta, sister of the deceased.', ""As per the prosecution's case Anita got married to appellant on 29th November, 1985, two months before the occurre","['Section 161 in The Indian Penal Code', 'Section 498A in The Indian Penal Code', 'Section 302 in The Indian Penal Code']"
89969961,ENTITY,89969961,ilsi,"[""Hon'ble Ifaqat Ali Khan,J."", 'We have heard Sri Anoop Trivedi learned counsel for petitioner and learned Standing Counsel for the State-respondents.', 'By means of this writ petition the petitioner ","['Section 143 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 353 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 427 in The Indian Penal Code',"
899782,ENTITY,899782,ilsi,"['P.W.1 is the sister of the deceased.', 'At the time of marriage, 15 sovereign of gold jewels and the house hold goods were given.', 'On 22.1.2006, when P.W.1 was in his house, he was informed by one","['Section 498 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 304 in The Indian Penal Code']"
89978632,ENTITY,89978632,ilsi,"['The entire case of the prosecution hinges only on circumstantial evidence.', 'P.W.1/Village Administrative Officer, Sivakasi on information found a fullyburnt dead body on the southern side of a bri","['Section 302 in The Indian Penal Code', 'Section 392 in The Indian Penal Code', 'Section 201 in The Indian Penal Code']"
89981001,ENTITY,89981001,ilsi,['(Via Video Conference) (CHAMBER) Item No. 23 CRM 3493 of 2020 snandy with CRAN 1794 of 2020 (Bail Rejected) In Re:- An application for bail under section 439 of the Code of Criminal Procedure filed ,"['Section 120B in The Indian Penal Code', 'Section 109 in The Indian Penal Code', 'Section 366A in The Indian Penal Code']"
89988717,ENTITY,89988717,ilsi,"['Being aggrieved from that, applicant filed this application.', 'C.C. on payment of usual charges.']",['Section 509 in The Indian Penal Code']
89991224,ENTITY,89991224,ilsi,"['( 26 /7/13) Being aggrieved with the judgment dated 26.2.1998 passed by the IIIrd Additional Session Judge, Hoshangabad in S.T. No.170/1994 whereby all the appellants, have been convicted and senten","['Section 341 in The Indian Penal Code', 'Section 326 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 294 in The Indian Penal Code']"
89993947,ENTITY,89993947,ilsi,"['And In the matter of: Safikul Islam and Ors. ...Petitioners.', 'The application for anticipatory bail is, thus, disposed of.']","['Section 325 in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 427 in The Indian Penal Code', 'Section 379 in The Indian Penal Code', 'Section 448 in The Indian Penal Code',"
90002633,ENTITY,90002633,ilsi,"['C.R.M. 10659 of 2010 In the matter of : The applications for Anticipatory Bail Under Section 438 of the Code of Criminal Procedure filed on July 02, 2010 And In re.: Sudev Saha Mr. Rajib Lochan Chak","['Section 34 in The Indian Penal Code', 'Section 376 in The Indian Penal Code', 'Section 511 in The Indian Penal Code', 'Section 498A in The Indian Penal Code', 'Section 156 in The Indian Penal Code']"
90006104,ENTITY,90006104,ilsi,"['The case is at the stage of consideration of charge.', 'The investigating Crl.', 'The petitioner is facing proceedings in a criminal case arising out of FIR No. 41/2000 of police station Punjabi Bag","['Section 120 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 406 in The Indian Penal Code']"
900081,ENTITY,900081,ilsi,"['According to the wife he demanded a huge amount for purchase of a car, but the same was refused on the ground that her brother and other family members have already given adequate gifts at the time ",['Section 498A in The Indian Penal Code']
90241436,ENTITY,90241436,ilsi,"['The petitioner No.2 is serving in the Indian Army and presently posted to 3332 Regiment C/56 APO being No.15213810XL/NK (S.K).', ""1 IN THE HIGH COURT AT CALCUTTA CRIMINAL REVISIONAL JURISDICTION APP","['Section 448 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 354 in The Indian Penal Code', 'Section 325 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', "
90241862,ENTITY,90241862,ilsi,"['The petitioners herein are manufacture of Soyabin Oil and Sunflower Oil in the name and style of GEMINI SOYA and GEMINI SUNFLOWER OIL.', 'All the 7 accused lured the complainant to become a distribu","['Section 420 in The Indian Penal Code', 'Section 415 in The Indian Penal Code']"
9024212,ENTITY,9024212,ilsi,"['Accordingly, we direct that in the event of arrest, the petitioners shall be released on bail upon furnishing a bond of Rs. 3000/- (Three Thousands Only) with one surety of like amount to the 2 sati","['Section 34 in The Indian Penal Code', 'Section 447 in The Indian Penal Code', 'Section 325 in The Indian Penal Code', 'Section 438 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', "
90243035,ENTITY,90243035,ilsi,"['Since in connected petition M.Cr.', 'C.No.3707/ 2015, final order has been passed, therefore, as prayed by the learned counsel for the parties, heard them finally.', 'The applicant has moved the pre","['Section 420 in The Indian Penal Code', 'Section 120B in The Indian Penal Code', 'Section 320 in The Indian Penal Code']"
90243815,ENTITY,90243815,ilsi,"['Case Diary is available.', 'This is first application under Section 438 of CrPC for grant of anticipatory bail.', 'The applicant apprehends his arrest in connection with Crime No.169/2019 registered","['Section 452 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 294 in The Indian Penal Code']"
90255359,ENTITY,90255359,ilsi,"['Case diary perused.', 'Heard on this first application for bail under section 439 of the Code of Criminal Procedure filed on behalf of applicant in Crime No.123/2018 registered by Police Station Kha","['Section 294 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 437 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 307 in The Indian Penal Code',"
90259908,ENTITY,90259908,ilsi,"['1 S/L March 30, C.R.A. No.129 of 2015', 'This is an application under Section 389(1) of the Code of Criminal Procedure, 1973, for suspension of sentence and grant of bail during the pendency of the ",['Section 304 in The Indian Penal Code']
9026551,ENTITY,9026551,ilsi,"['In default of payment of fine, he has been sentenced to undergo rigorous imprisonment for further period of six months.', 'As per prosecution story, on 24.10.2004 at about 8.00 PM in the night when ","['Section 300 in The Indian Penal Code', 'Section 304 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', "
902086,ENTITY,902086,ilsi,"['JUDGMENT Alok Kumar Basu, J.', 'It was the prosecution case, as revealed from the first information report of one Prakash Ghosh, that Rina was married to appellant Jaladhar and since marriage Jaladh","['Section 201 in The Indian Penal Code', 'Section 498A in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 304 in The Indian Penal Code',"
90210830,ENTITY,90210830,ilsi,"['This petition has been filed under Section 482 of the Code of Criminal Procedure, 1973 seeking quashing of FIR No. 210/2012 registered under Section 307 IPC at Police Station Ghazipur on 07.06.2012 ","['Section 307 in The Indian Penal Code', 'Section 482 in The Indian Penal Code', 'Section 34 in The Indian Penal Code']"
9021271,ENTITY,9021271,ilsi,"['This is first application filed by the applicant under Section 439 of Cr. P. C. for grant of bail to the applicant, as he has been arrested on 14.9.2015, in connection of Crime No.731/2007, register","['Section 147 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 336 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 437 in The Indian Penal Code',"
90215953,ENTITY,90215953,ilsi,"['to Vishram (PW-1), Premwati Bai (PW-2) and Gopal Gond(PW-8) 4 323/149 IPC for causing injuries 3 months Rs.200/-', 'to Brijmohan (PW-3)', '2. Facts of the case in short are that on 19/06/2000 while ","['Section 149 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 307 in The Indian Penal Code',"
902233,ENTITY,902233,ilsi,"['All of them brandished knives so saying that the entire people of Salem District are afraid of them and that if anybody dared to come and catch them, they would kill them.', '(Order of the Court was",['Section 392 in The Indian Penal Code']
90226688,ENTITY,90226688,ilsi,"['1 High Court of Madhya Pradesh, Jabalpur Bench at Indore Miscellaneous Criminal Case No.43309/2020 (Sanjay Kaushal s/o Kuldeep @ Kundan Kaushal Versus The State of Madhya Pradesh) Indore, Dated 04.1","['Section 504 in The Indian Penal Code', 'Section 323 in The Indian Penal Code']"
90227659,ENTITY,90227659,ilsi,"['The matter is taken up for hearing through video conference.', 'Case diary is available with the learned Panel Lawyer for the State.', 'This is the second application filed by the applicant under Se","['Section 34 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 353 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', "
90233316,ENTITY,90233316,ilsi,"['Certified copy of this order, if applied for, be given to the parties on priority basis upon compliance of all formalities.', '(Patherya, J.) (Debi Prosad Dey, J.)']","['Section 468 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 467 in The Indian Penal Code', 'Section 406 in The Indian Penal Code', 'Section 420 in The Indian Penal Code',"
902686,ENTITY,902686,ilsi,"[""Hon'ble Dr. Satish Chandra,J."", 'Heard Shri Dipak Seth learned counsel for the petitioner.', 'LearnedStanding Counsel appears for the State-respondents.', 'The petitioner was serving as Deputy Super",['Section 376 in The Indian Penal Code']
9027441,ENTITY,9027441,ilsi,"['Certified copy as per rules.', 'Heard on application filed on 02.09.2020 under Section 439 of the Cr.P.C. for grant of bail on behalf of applicant Mukesh Pal, who is confined in custody since 22.08.","['Section 380 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 326 in The Indian Penal Code']"
90276205,ENTITY,90276205,ilsi,"['This is first bail application filed on behalf of the applicant under Section 439 of the Cr.P.C.', 'The applicant is in custody since 16.07.2019 in connection with Crime 181/2019, registered at Poli","['Section 506 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 147 in The Indian Penal Code', 'Section 323 in The Indian Penal Code',"
9029027,ENTITY,9029027,ilsi,"['This petition has been filed under Section 482 of Cr.P.C. for quashing the FIR registered at Crime No.945/2012 under Sections 341, 323, 324, 506-B/34 & 294 of the IPC registered at P.S., Dabra, Dist","['Section 324 in The Indian Penal Code', 'Section 341 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 34 in The Indian Penal Code']"
90291129,ENTITY,90291129,ilsi,"['Jagdish Kumar Dhingra, the petitioner herein vide this petition under Section 482, Code of Criminal Procedure (for short the Code) is seeking quashing of charge sheet No. 03 dated 23.12.2008 as rega","['Section 482 in The Indian Penal Code', 'Section 120B in The Indian Penal Code', 'Section 13 in The Indian Penal Code', 'Section 420 in The Indian Penal Code']"
90291821,ENTITY,90291821,ilsi,"['U/s 376(1) of IPC R.I. For 7 years and fine of Rs.1000/-.', 'In default of fine R.I. For 3 months.', 'U/s 506 Part (2) of IPC R.I. For 2 years and fine of Rs.500/- Appellant No.2 Sheela 376(1) r/w 1","['Section 375 in The Indian Penal Code', 'Section 376 in The Indian Penal Code']"
90293270,ENTITY,90293270,ilsi,"['of the Indian Penal Code, seeks an order for release on bail by presenting this application under Section 439 of the Code of Criminal Procedure.', 'We have heard the learned Advocates for the partie","['Section 376 in The Indian Penal Code', 'Section 417 in The Indian Penal Code', 'Section 448 in The Indian Penal Code']"
90300,ENTITY,90300,ilsi,"['The facts briefly are that on 25-4-1954 the appellant was on duty on the Ranaghat Station platform at about 10-30 A.M. when Baidyanath Kundu (P. W. 10), a resident of Eastern Pakistan arrived at the",['Section 161 in The Indian Penal Code']
903006,ENTITY,903006,ilsi,"['The skeleton of the prosecution is as follows:', 'The second respondent/A1 Sangameswaran is the son of the third respondent/A2 Subramaniam and fourth respondent/A3 Lakshmi.', 'The second respondent/",['Section 498A in The Indian Penal Code']
90303757,ENTITY,90303757,ilsi,"['1770/2003 Rammilan, Usha and Dhirjua were picking up flowers of Mahua in a field.', 'Accused Brajlal, his wife, sons Ashok & Sunil and daughter Indrakali also reached there for picking Mahua.', 'Nir",['Section 302 in The Indian Penal Code']
90308649,ENTITY,90308649,ilsi,"['Allegedly, on 6.10.2017 at about 07:00 A.M., the prosecutrix had gone to the field to answer the call of nature, in her village and when she was returning, the applicant who belongs to the same vill",['Section 376 in The Indian Penal Code']
90311257,ENTITY,90311257,ilsi,"['(31/08/2017) The present revision raises a question of law on continuing offence and its relation to the territorial jurisdiction of criminal courts.', 'Dushyant Singh Gaharwar and others) whereby t","['Section 498A in The Indian Penal Code', 'Section 498 in The Indian Penal Code']"
903114,ENTITY,903114,ilsi,"['The facts relevant for the purpose of deciding this appeal are that one Dev Raj Sahni (complainant) was Managing Director of the Company M/s Sahni Sons Private Limited at 4/14A, Asaf Ali Road, New D","['Section 161 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 5 in The Indian Penal Code']"
903133,ENTITY,903133,ilsi,"['JUDGMENT Rajeev Gupta, J.', 'The charge-sheet against the accused persons was filed on 30-5-1988, and the charges against them for the commission of the offence punishable under Sections 435/34 Indi",['Section 34 in The Indian Penal Code']
90317119,ENTITY,90317119,ilsi,"['Whether approved for reporting: Yes/No.', 'Law laid down:', 'Significant paragraphs:', '(07/01/2019) Petitioner-accused has filed this criminal revision under Section 397/401 of Criminal Procedure C","['Section 420 in The Indian Penal Code', 'Section 468 in The Indian Penal Code', 'Section 467 in The Indian Penal Code']"
9031797,ENTITY,9031797,ilsi,"['These two appeals are directed against impugned judgment dated 08.04.2009 and subsequent order on sentence date 20.04.2009 delivered by Additional Sessions Judge, North East District, Delhi in case ","['Section 120 in The Indian Penal Code', 'Section 365 in The Indian Penal Code', 'Section 201 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 120B in The Indian Penal Code'"
90321041,ENTITY,90321041,ilsi,"['Documents filed on behalf of the applicants vide document memo No. 2065/15 are taken on record.', 'Heard arguments.', 'Perused case diary and material on record.', 'This is first bail application fi","['Section 147 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 294 in The Indian Penal Code', 'Section 452 in The Indian Penal Code',"
90321568,ENTITY,90321568,ilsi,"['With the consent of the learned counsel for the parties, the revision is finally disposed of.', 'The petitioner has preferred this revision under Section 397 read with section 401 Cr.P.C. being aggr","['Section 338 in The Indian Penal Code', 'Section 279 in The Indian Penal Code']"
90323924,ENTITY,90323924,ilsi,"['2- Prosecution started on the basis of statement of Bhimsen Shukla made to S.P. Chaturvedi, ASI of Police Station Chorhata, District Sidhi on 28.6.2003 on the basis of which, First Information Repor","['Section 302 in The Indian Penal Code', 'Section 304 in The Indian Penal Code', 'Section 34 in The Indian Penal Code']"
903293,ENTITY,903293,ilsi,"['The appellant, at the material time i.e. on, 16th May, 1991, when the incident took place, was of 25 years of age.', 'The incident is said to have taken place at the residential house of the appella","['Section 376 in The Indian Penal Code', 'Section 302 in The Indian Penal Code']"
90330065,ENTITY,90330065,ilsi,"['JUDGMENT2001 (3) SCR 750The Judgment of the Court was delivered bySETHI, J. Proclaiming to be its President, the respondent Sh.', ""R, Karuppanfiled a Write Petition in the name of Madras High Court ","['Section 193 in The Indian Penal Code', 'Section 406 in The Indian Penal Code']"
9034078,ENTITY,9034078,ilsi,"['04.09.13 Item No. 90 Court No.17 A.B.', 'Item No. 90', 'And In the matter of: Bimal Krishna Biswas & Ors.', '- versus -', 'The State of West Bengal Opposite Party Mr. Arup Sarkar Mr. Amanul Islam Fo","['Section 438 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 498A in The Indian Penal Code']"
90347576,ENTITY,90347576,ilsi,"['Heard on admission.', 'With the consent of learned counsel for parties, the case is heard finally.', 'This is first bail application filed by the applicants under Section 439 of the Cr.P.C. for gran","['Section 366 in The Indian Penal Code', 'Section 363 in The Indian Penal Code', 'Section 376 in The Indian Penal Code']"
90348417,ENTITY,90348417,ilsi,"['This is the repeat (Second) application under Section 439 of the Cr.P.C. for grant of bail to the applicant in connection with Crime No. 78/2013, registered at Police Station Garh, District Rewa, fo","['Section 34 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 294 in The Indian Penal Code']"
903485,ENTITY,903485,ilsi,"['JUDGMENT Badar Durrez Ahmed, J.', 'This revision petition is directed against the judgment dated 23.08.1999 passed by the learned Additional Sessions Judge allowing the revision petition preferred b","['Section 120B in The Indian Penal Code', 'Section 342 in The Indian Penal Code']"
90504517,ENTITY,90504517,ilsi,"['P.W.14 Inspector ofPolice has gone to the scene of occurrence and prepared Observation MahazarEx.', 'P2 and Rough Sketch Ex.', 'Panchayat was held.', 'At that time heagreed.', 'The conviction and se","['Section 417 in The Indian Penal Code', 'Section 376 in The Indian Penal Code', 'Section 415 in The Indian Penal Code']"
9050501,ENTITY,9050501,ilsi,"['IN THE HIGH COURT AT CALCUTTA Criminal Revisional Jurisdiction Appellate Side Present:', ""The Hon'ble Justice Md. Mumtaz Khan CRR No. 2974 of 2018 Noor Alam Khan @ Guddu Vs."", 'The State of West Ben","['Section 419 in The Indian Penal Code', 'Section 468 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 120B in The Indian Penal Code'"
90506172,ENTITY,90506172,ilsi,"['On the other hand, learned Panel Lawyer for the respondent has opposed the prayer for grant of bail to the applicant.', 'In view of aforesaid submissions and without expressing any view on the merit","['Section 498A in The Indian Penal Code', 'Section 304B in The Indian Penal Code', 'Section 306 in The Indian Penal Code', 'Section 34 in The Indian Penal Code']"
90516377,ENTITY,90516377,ilsi,"[""This Criminal appeal has been filed against the judgement and order dated 27.4.2011 passed by the Additional Sessions Judge, Court No. 7, Farrukhabad in ST No. 280 of 2007 arising out of case crime ","['Section 304 in The Indian Penal Code', 'Section 336 in The Indian Penal Code', 'Section 300 in The Indian Penal Code']"
90521240,ENTITY,90521240,ilsi,"['And In the matter of : Arup Kumar Ghosh & Ors.', '... ... petitioners Mr. Amarnath Das ... ... for the petitioners Mr. Debajyoti Deb ... ... for the State In view of the fact that FIR has been regis","['Section 427 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 448 in The Indian Penal Code', 'Section 34 in The Indian Penal Code']"
90527219,ENTITY,90527219,ilsi,"['order dated 23.02.2016 passed by the learned Metropolitan Magistrate, 60th Court, Kurla, Mumbai in Criminal Case Chitra Sonawane 1::: Uploaded on - 28/02/2020 ::: Downloaded on - 29/02/2020 05:59:48","['Section 34 in The Indian Penal Code', 'Section 354 in The Indian Penal Code']"
90529911,ENTITY,90529911,ilsi,"['Dr. S. Muralidhar, J.:', 'This appeal is directed against a judgment dated 6 th November, 2015 passed by the learned Additional Sessions Judge, New Delhi in S.C.No.88/2013 arising out of FIR No.17/2","['Section 302 in The Indian Penal Code', 'Section 120B in The Indian Penal Code', 'Section 364 in The Indian Penal Code', 'Section 392 in The Indian Penal Code', 'Section 201 in The Indian Penal Code'"
90536868,ENTITY,90536868,ilsi,"['This Criminal Original Petition has been filed to quash the proceedings in P.R.C.No.23 of 2018, pending on the file of the Judicial Magistrate No.IV, Tirunelveli, for the alleged offences under Sect","['Section 306 in The Indian Penal Code', 'Section 420 in The Indian Penal Code', 'Section 294(b) in The Indian Penal Code', 'Section 506 in The Indian Penal Code']"
90538385,ENTITY,90538385,ilsi,"['They could not get cheaper ticket and tickets of balcony were costly, so they did not see the picture.', 'His cousin told him to return via Lal Park.', 'He and Raju reached the park where accused wa",['Section 302 in The Indian Penal Code']
90538731,ENTITY,90538731,ilsi,"['Heard on this first application for bail under Section 439 of the Code of Criminal Procedure filed on behalf of the petitioner Ishant Pathrot in Crime No.400/2017, registered by Police Station Baira","['Section 504 in The Indian Penal Code', 'Section 437 in The Indian Penal Code', 'Section 325 in The Indian Penal Code', 'Section 323 in The Indian Penal Code', 'Section 341 in The Indian Penal Code']"
90539398,ENTITY,90539398,ilsi,"['Judge, to the Court of First Additional Sessions Judge Katni , in S.T. No. 238/2015, whereby the learned First Addl.', 'The facts necessary and relevant for the adjudication of this Criminal Revisio","['Section 279 in The Indian Penal Code', 'Section 304 in The Indian Penal Code', 'Section 337 in The Indian Penal Code']"
90546765,ENTITY,90546765,ilsi,"['Case Diary is perused.', 'Learned counsel for the rival parties are heard.', 'The applicant has filed this fourth application under section 439 of the Cr.P.C. for grant of bail.', 'The first one was","['Section 307 in The Indian Penal Code', 'Section 325 in The Indian Penal Code', 'Section 324 in The Indian Penal Code', 'Section 149 in The Indian Penal Code', 'Section 147 in The Indian Penal Code',"
903964,ENTITY,903964,ilsi,"['The case alleged by the prosecution is that on 21st July, 2001, one Jagdish Sahni came to the Police Station and gave a statement which forms the basis of the FIR, which is stated by the prosecution","['Section 34 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 201 in The Indian Penal Code', 'Section 304 in The Indian Penal Code']"
90411286,ENTITY,90411286,ilsi,"['2. Learned counsel for the rival parties are heard.', 'Brief facts giving rise to present case are that on 8/11/01, the complainant Head Constable No. 480 Hukum Singh had gone to village Padampur in","['Section 13 in The Indian Penal Code', 'Section 5 in The Indian Penal Code']"
90413321,ENTITY,90413321,ilsi,"['Certified Copy as per rules.', '(S. C. SHARMA) JUDGE Tej', 'The present petition has been filed under Section 482 of Code of Criminal Procedure, 1973 for quashment of criminal case registered at Cri","['Section 147 in The Indian Penal Code', 'Section 353 in The Indian Penal Code', 'Section 332 in The Indian Penal Code', 'Section 148 in The Indian Penal Code', 'Section 506 in The Indian Penal Code']"
90413922,ENTITY,90413922,ilsi,"['The petitioner shall mark his appearance before the concerned trial Court once in a week till conclusion of investigation.', 'The petitioner shall plant 25 saplings of indigenous fruit bearing or sh",['Section 326 in The Indian Penal Code']
90419629,ENTITY,90419629,ilsi,"['4.Heard both sides and perused the materials available on record.', '5.The first contention raised on the side of the appellant/accused is that PW1 to PW3 are the aggressors and the deceased went al",['Section 325 in The Indian Penal Code']
9043442,ENTITY,9043442,ilsi,"[""Hon'ble Siddharth,J."", 'Heard Shri Sunil Kumar, learned counsel for the petitioner and Shri Rajesh Mishra, learned A.G.A. for the State.', 'This writ petition has been filed with the prayer to issue",['Section 506 in The Indian Penal Code']
90439572,ENTITY,90439572,ilsi,"['There is also confusion as to the place where the incident occurred and it appears that the seized articles were not labelled at the place of occurrence.', 'There is nothing on record to show that t",['Section 120B in The Indian Penal Code']
904412,ENTITY,904412,ilsi,"['Heard learned respective Counsel for the parties.', 'The present appeal has been preferred by the appellant (original complainant), challenging the judgment and order of acquittal dated 29th Februar","['Section 420 in The Indian Penal Code', 'Section 313 in The Indian Penal Code']"
90455424,ENTITY,90455424,ilsi,"['In FIR 1001/16 the place of occurrence of the fire was at a shed beside the dispensary of Jessop known as store.', 'The rough sketch map also clearly indicates that the said places of occurrences ar","['Section 379 in The Indian Penal Code', 'Section 120B in The Indian Penal Code', 'Section 406 in The Indian Penal Code', 'Section 436 in The Indian Penal Code', 'Section 411 in The Indian Penal Code'"
90470158,ENTITY,90470158,ilsi,"['1 301 IN THE HIGH COURT AT CALCUTTA 2019 Criminal Revisional Jurisdiction ata C.R.R. No.3500 of 2018 .', 'Parveen Begum @ Shilpa & Ors.', 'State of West Bengal Mr. Jahar Lal Roy ...for the petitione",['Section 366 in The Indian Penal Code']
90470710,ENTITY,90470710,ilsi,"['Learned counsel for the State informs that due intimation to the victim in accordance with Section 15A of SC & ST Act has been sent through office of the Addl.', 'Advocate General but despite that n","['Section 436 in The Indian Penal Code', 'Section 34 in The Indian Penal Code', 'Section 336 in The Indian Penal Code', 'Section 294 in The Indian Penal Code']"
904710,ENTITY,904710,ilsi,"['The petitioner in this petition is seeking for quashing of theproceedings in P.R.C.No.51 of 1995 on the file of the Judicial Magistrate,Tambaram.', 'The facts in brief are; - that the complaint in P","['Section 504 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 482 in The Indian Penal Code']"
90471782,ENTITY,90471782,ilsi,['ap C.R.M. 5922 of 2016 In the matter of: an application for anticipatory bail under Section 438 of the Code of Criminal Procedure filed on 26.07.2016 in connection with Bhadreswar Police Station Cas,"['Section 498A in The Indian Penal Code', 'Section 406 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 506 in The Indian Penal Code', 'Section 34 in The Indian Penal Code',"
90476589,ENTITY,90476589,ilsi,"['The applicant was notnamed in the FIR.', 'Learned A.G.A. opposed the prayer for bail but could not dispute the aforesaid facts as argued by learned counsel for the applicant.', 'After considering th","['Section 354 in The Indian Penal Code', 'Section 323 in The Indian Penal Code']"
90485,ENTITY,90485,ilsi,"['JUDGMENT V.B. Bansal, J.', '(1) By way of this revision petition Bailister has challenged his conviction under Secs.', '304-A and 279 Indian Penal Code recorded by a MetropolitanMagistrate, Delhi on",['Section 304A in The Indian Penal Code']
90489463,ENTITY,90489463,ilsi,"['The respondent is an officer belonging to the Indian Revenue Service.', 'While working as Additional Commissioner of Income Tax, he was charge- sheeted under Rule 14 of the Central Civil Services (C","['Section 173 in The Indian Penal Code', 'Section 468 in The Indian Penal Code', 'Section 471 in The Indian Penal Code', 'Section 109 in The Indian Penal Code']"
90492678,ENTITY,90492678,ilsi,"['Heard Sri Ajay Kumar, learned counsel for the revisionist and Sri Arun Kumar Singh, learned A.G.A. for the State are present.', 'This criminal revision has been preferred against judgment and order ","['Section 148 in The Indian Penal Code', 'Section 149 in The Indian Penal Code', 'Section 307 in The Indian Penal Code', 'Section 302 in The Indian Penal Code', 'Section 147 in The Indian Penal Code']"
